mixed,cat,date,num
,KT29,2013-03-01,
,KT29,2013-01-06,
,3U51,2013-01-17,
,3U51,2013-02-02,
,3U51,2013-01-23,
,3U51,2013-01-12,
,3U51,2013-01-22,
,KS43,2013-02-20,
,KS43,2013-01-25,
,KS43,2013-01-01,
,KS43,2013-01-24,
,3P11,2013-03-01,
,3P11,2013-02-20,
,3P11,2013-01-31,
,3P11,2013-02-25,
,KS43,2013-01-24,
,KS43,2013-03-01,
,KS43,2013-02-27,
,KS43,2013-01-19,
,ZD71,2013-02-04,
,ZD71,2013-01-22,
,ZD71,2013-02-10,
,ZD71,2013-02-16,
,ZD71,2013-02-23,
,ZD71,2013-02-02,
,ZD71,2013-01-05,
,ZD71,2013-02-21,
,ZD71,2013-02-09,
,ZD71,2013-01-20,
,ZD71,2013-01-23,
,ZD71,2013-02-05,
,HT71,2013-01-07,43.87742305
,HT71,2013-02-23,43.87056881
,HT71,2013-01-06,46.2637376
,HT71,2013-01-13,46.2637376
,HT71,2013-01-10,46.27594596
,HT71,2013-02-02,45.56220315
,3K31,2013-01-27,
,3K31,2013-02-06,
,3K31,2013-02-07,
,3K31,2013-01-26,
,3K31,2013-02-22,
,3K31,2013-01-30,
,3K31,2013-01-23,
,3K31,2013-01-01,
,3K31,2013-01-01,
,3K31,2013-02-15,
,WY33,2013-02-21,
,WY33,2013-01-03,
,WY33,2013-02-19,
,WY33,2013-01-03,
,WY33,2013-02-23,
,WY33,2013-02-14,
,WY33,2013-01-16,
,WY33,2013-02-18,
,WY33,2013-02-27,
,WY33,2013-01-19,
,FV33,2013-01-09,
,FV33,2013-02-11,
,FV33,2013-02-24,
,FV33,2013-01-02,
,FV33,2013-01-17,
,KS41,2013-02-17,
,KS41,2013-01-26,
,WY31,2013-01-06,
,WY31,2013-02-12,
,WY31,2013-01-13,
,WY31,2013-02-11,
,WY31,2013-01-26,
,3D53,2013-02-12,
,3D53,2013-01-19,
,3D53,2013-02-28,
,3D53,2013-02-07,
,YG41,2013-01-07,
,YG41,2013-02-04,
,YG41,2013-02-20,
,YG41,2013-02-16,
,YG41,2013-01-13,
,YG41,2013-02-08,
,YG41,2013-02-22,
,KS43,2013-01-19,
,KS43,2013-01-25,
,KS43,2013-01-03,
,KS43,2013-01-11,
,KS43,2013-02-28,
,3D53,2013-01-10,
,3D53,2013-02-06,
,3D53,2013-02-16,
,3D53,2013-01-13,
,3D53,2013-01-20,
,3D53,2013-01-16,
,3D53,2013-01-10,
,XD31,2013-02-18,
,XD31,2013-02-27,
,XD31,2013-02-03,
,XD31,2013-02-22,
,XD31,2013-01-31,
,XD31,2013-02-21,
,ZD71,2013-02-11,
,ZD71,2013-02-06,
,YG47,2013-01-04,
,YG47,2013-01-01,
,YG47,2013-02-16,
,YG47,2013-01-12,
,YG47,2013-01-19,
,YG47,2013-01-28,
,YG47,2013-01-17,
,WZ31,2013-02-03,0
,WZ31,2013-03-01,0
,WZ31,2013-01-11,0
,WZ31,2013-02-25,0
,WZ31,2013-01-04,0
,WZ31,2013-02-01,0
,KS43,2013-01-31,
,KS43,2013-01-20,
,KS43,2013-02-04,
,KS43,2013-02-27,
,KS43,2013-01-17,
,KS43,2013-02-26,
,1C11,2013-01-04,
,1C11,2013-02-26,
,1C11,2013-01-07,
,1C11,2013-02-03,
,XA53,2013-01-18,
,XA53,2013-01-28,
,XA53,2013-01-21,
,XA53,2013-01-02,
,XA53,2013-02-02,
,KS41,2013-02-27,
,KS41,2013-01-07,
,KS41,2013-02-21,
,KS43,2013-01-19,
,KS43,2013-01-25,
,2C11,2013-01-26,38.01733812
,5C31,2013-02-24,
,5C31,2013-02-24,
,5C31,2013-01-07,
,5C31,2013-01-27,
,5C31,2013-02-08,
,5C31,2013-01-24,
,5C31,2013-02-07,
,3D31,2013-01-26,
,3D31,2013-01-14,
,3D31,2013-01-15,
,3D31,2013-01-20,
,XA53,2013-01-30,
,XA53,2013-01-04,
,XA53,2013-02-16,
,XA53,2013-02-19,
,XA53,2013-01-02,
,XA53,2013-02-17,
,XA53,2013-01-01,
,XA53,2013-02-19,
,XA53,2013-01-02,
,XA53,2013-01-25,
,XA53,2013-01-07,
,XA53,2013-02-13,
,3D33,2013-01-31,
,KS43,2013-01-07,
,KS43,2013-02-18,
,KS43,2013-01-19,
,KS43,2013-02-07,
,KS43,2013-02-27,
,KS43,2013-01-20,
,3K31,2013-01-17,
,KS43,2013-01-18,
,KS43,2013-01-21,
,KS43,2013-02-17,
,KS43,2013-02-09,
,KS43,2013-02-02,
,KS43,2013-02-01,
,KS43,2013-02-27,
,KS43,2013-01-01,
,XA53,2013-02-28,
,XA53,2013-01-27,
,3D33,2013-02-10,
,3D33,2013-01-27,
,3D33,2013-01-06,
,3D33,2013-01-15,
,3D33,2013-02-09,
,3D33,2013-02-12,
,5.00E+71,2013-01-12,99.98779
,5.00E+71,2013-01-09,99.9878
,5.00E+71,2013-01-14,99.98779
,5.00E+71,2013-02-14,99.98779
,5.00E+71,2013-01-09,99.98779
,KT29,2013-01-16,
,KT29,2013-01-02,
,KT29,2013-02-07,
,KT29,2013-01-23,
,KT29,2013-01-22,
,KT29,2013-01-09,
,KT29,2013-02-16,
,KS43,2013-02-05,
,KS43,2013-01-19,
,KS43,2013-01-18,
,KS43,2013-02-09,
,KS43,2013-02-24,
,KS43,2013-02-10,
,KS43,2013-02-21,
,KS43,2013-01-29,
,3D33,2013-01-06,
,3D33,2013-01-13,
,3D33,2013-02-16,
,3D33,2013-02-23,
,3D33,2013-01-02,
,3D33,2013-01-29,
,WY31,2013-01-30,
,ZD71,2013-01-14,
,ZD71,2013-02-06,
,ZD71,2013-02-14,
,ZD71,2013-02-20,
,ZD71,2013-03-01,
,ZD71,2013-01-12,
,ZD71,2013-01-20,
,XA51,2013-02-26,
,XA51,2013-02-01,
,XA51,2013-01-28,
,HT71,2013-01-04,43.86521594
,HT71,2013-01-13,51.30020863
,5J91,2013-02-15,
,5J91,2013-02-07,
,5J91,2013-03-01,
,5J91,2013-02-10,
,3K31,2013-01-03,
,3K31,2013-01-06,
,3K31,2013-01-31,
,3K31,2013-01-26,
,3K31,2013-03-01,
,3K31,2013-01-07,
,3K31,2013-01-23,
,3K31,2013-01-14,
,WY33,2013-02-11,
,WY33,2013-01-26,
,WY33,2013-02-18,
,WY33,2013-01-05,
,WY33,2013-01-08,
,WY33,2013-02-08,
,WY33,2013-01-22,
,WY33,2013-01-10,
,WY33,2013-01-10,
,KS41,2013-01-31,
,KS41,2013-01-09,
,FV33,2013-02-18,
,FV33,2013-02-03,
,FV33,2013-01-01,
,FV33,2013-01-01,
,FV33,2013-01-21,
,3D53,2013-02-01,
,3D53,2013-01-13,
,3D53,2013-02-04,
,3D53,2013-02-12,
,3D53,2013-02-02,
,3D53,2013-01-21,
,3D53,2013-01-02,
,YG41,2013-01-10,
,YG41,2013-01-17,
,YG41,2013-01-18,
,YG41,2013-01-16,
,XD31,2013-01-31,
,XD31,2013-02-27,
,XD31,2013-02-20,
,XD31,2013-01-25,
,XD31,2013-02-28,
,XD31,2013-01-18,
,3D53,2013-01-27,
,3D53,2013-01-14,
,3D53,2013-01-01,
,3D53,2013-02-03,
,3D53,2013-02-14,
,3D53,2013-01-10,
,3D53,2013-01-04,
,3D53,2013-01-31,
,ZD71,2013-01-25,
,ZD71,2013-01-17,
,ZD71,2013-02-04,
,ZD71,2013-01-18,
,ZD71,2013-01-07,
,ZD71,2013-01-03,
,ZD71,2013-02-02,
,ZD71,2013-02-03,
,3U11,2013-01-04,
,3U11,2013-02-11,
,3U11,2013-02-25,
,YG47,2013-02-04,
,5J31,2013-01-29,
,5J31,2013-01-27,
,5J31,2013-02-19,
,5J31,2013-01-28,
,5J31,2013-01-14,
,5J31,2013-01-27,
,KS43,2013-02-13,
,KS43,2013-02-12,
,KS43,2013-01-08,
,KS43,2013-01-26,
,KS43,2013-01-13,
,FV31,2013-02-25,
,FV31,2013-01-16,
,FV31,2013-02-08,
,FV31,2013-01-30,
,KS43,2013-01-24,
,KS43,2013-02-04,
,KS43,2013-02-04,
,KS43,2013-01-17,
,KS43,2013-01-17,
,KS43,2013-02-03,
,XA53,2013-01-29,
,XA53,2013-02-24,
,XA53,2013-02-19,
,XA53,2013-01-27,
,XA53,2013-01-10,
,XA53,2013-02-11,
,XA53,2013-01-29,
,XA53,2013-02-16,
,2C11,2013-02-06,39.13309239
,2C11,2013-01-03,38.7301579
,2C11,2013-01-20,38.94993768
,2C11,2013-01-06,39.04762152
,2C11,2013-01-17,39.12087941
,3D33,2013-01-04,
,3D33,2013-02-07,
,5C31,2013-02-25,
,5C31,2013-02-17,
,5C31,2013-01-30,
,5C31,2013-02-20,
,5C31,2013-02-14,
,5C31,2013-02-22,
,5C31,2013-01-21,
,5C31,2013-01-26,
,XA53,2013-02-15,
,3D33,2013-02-23,
,3D33,2013-02-05,
,3D33,2013-02-04,
,3D33,2013-01-05,
,3D33,2013-01-05,
,3D33,2013-01-12,
,FH01,2013-01-17,
,FH01,2013-01-27,
,FH01,2013-02-03,
,FH01,2013-02-27,
,XA53,2013-01-22,
,XA53,2013-01-09,
,FV33,2013-02-04,
,FV33,2013-01-24,
,FV33,2013-01-19,
,FV33,2013-02-01,
,FV33,2013-02-03,
,3K31,2013-02-26,
,3K31,2013-02-03,
,3K31,2013-01-11,
,3K31,2013-02-18,
,3K31,2013-01-15,
,3K31,2013-01-23,
,3K31,2013-01-12,
,3K31,2013-02-27,
,3K31,2013-01-03,
,KS43,2013-02-10,
,KS43,2013-02-22,
,KS43,2013-02-20,
,KS43,2013-01-05,
,KS43,2013-01-15,
,KS43,2013-01-02,
,KS43,2013-01-14,
,3D33,2013-01-11,
,3D33,2013-01-10,
,3D33,2013-02-26,
,3D33,2013-01-14,
,3D33,2013-01-05,
,3D33,2013-02-19,
,1C71,2013-01-28,
,1C71,2013-02-01,
,1C71,2013-01-20,
,5.00E+71,2013-02-09,99.98779
,5.00E+71,2013-02-10,99.9878
,5.00E+71,2013-01-26,99.98779
,5.00E+71,2013-01-14,99.98779
,5.00E+71,2013-01-19,99.9878
,5.00E+71,2013-01-31,99.98779
,KT29,2013-01-27,
,KT29,2013-01-14,
,KT29,2013-01-25,
,KT29,2013-01-07,
,KT29,2013-01-03,
,KT29,2013-01-16,
,KT29,2013-01-17,
,KT29,2013-02-14,
,KS43,2013-01-29,
,KS43,2013-02-02,
,KS43,2013-02-15,
,KS43,2013-01-03,
,KS43,2013-01-11,
,KS43,2013-02-28,
,KS43,2013-01-31,
,KS43,2013-01-22,
,WY31,2013-01-19,
,WY31,2013-02-11,
,WY31,2013-01-27,
,WY31,2013-02-14,
,WY31,2013-02-27,
,WY31,2013-01-29,
,WY31,2013-01-21,
,WY31,2013-02-08,
,WY31,2013-01-03,
,WY31,2013-01-14,
,XA51,2013-01-14,
,XA51,2013-02-03,
,XA51,2013-02-25,
,XA51,2013-02-21,
,XA51,2013-01-26,
,3D33,2013-02-22,
,3D33,2013-01-06,
,3D33,2013-02-27,
,3D33,2013-01-24,
,5J91,2013-01-16,
,5J91,2013-02-15,
,5J91,2013-02-14,
,5J91,2013-01-15,
,5J91,2013-02-21,
,5J91,2013-01-23,
,3K31,2013-02-28,
,3K31,2013-01-06,
,3K31,2013-01-07,
,3K53,2013-02-17,
,3K53,2013-01-02,
,1T51,2013-02-04,
,1T51,2013-02-15,
,1T51,2013-01-25,
,YB01,2013-01-21,
,WY33,2013-02-09,
,WY33,2013-01-23,
,WY33,2013-01-03,
,WY33,2013-02-09,
,WY33,2013-02-22,
,WY33,2013-01-03,
,WY33,2013-02-11,
,WY33,2013-01-20,
,FV33,2013-01-01,
,FV33,2013-02-11,
,FV33,2013-02-14,
,FV33,2013-02-25,
,FV33,2013-02-17,
,WY31,2013-01-12,
,WY31,2013-02-13,
,WY31,2013-02-17,
,3D53,2013-01-03,
,WY33,2013-02-08,
,WY33,2013-01-30,
,WY33,2013-02-28,
,WY33,2013-01-06,
,WY33,2013-02-20,
,WY33,2013-01-05,
,WY33,2013-01-09,
,XD31,2013-01-05,
,XD31,2013-02-05,
,XD31,2013-01-11,
,XD31,2013-02-07,
,XD31,2013-02-12,
,XD31,2013-01-19,
,XD31,2013-01-18,
,XD31,2013-01-14,
,XD31,2013-01-26,
,XD31,2013-02-07,
,XD31,2013-01-09,
,XD31,2013-01-25,
,8L51,2013-02-06,99.85335889
,8L51,2013-02-18,99.78027
,8L51,2013-01-15,99.98778851
,XA53,2013-01-03,
,XA53,2013-02-05,
,XA53,2013-01-18,
,XA53,2013-02-16,
,3U11,2013-01-01,
,3U11,2013-01-09,
,3U11,2013-01-07,
,3U11,2013-01-04,
,3U11,2013-02-24,
,3U11,2013-01-07,
,3U11,2013-02-27,
,3U11,2013-01-29,
,3U11,2013-01-12,
,5J31,2013-01-03,
,5J31,2013-01-24,
,5J31,2013-01-22,
,5J31,2013-02-05,
,KS43,2013-01-29,
,KS43,2013-02-05,
,XA53,2013-01-10,
,XA53,2013-01-08,
,FV31,2013-01-28,
,FV31,2013-01-15,
,FV31,2013-02-20,
,FV31,2013-01-14,
,FV31,2013-02-02,
,FV31,2013-01-07,
,FV31,2013-01-04,
,FV31,2013-01-23,
,FV31,2013-01-04,
,FV31,2013-01-05,
,FV31,2013-01-15,
,8C31,2013-02-11,33.01184075
,8C31,2013-01-06,40.00732489
,8C31,2013-02-03,37.59003974
,8C31,2013-01-09,33.01184075
,8C31,2013-02-24,33.01184075
,8C31,2013-02-02,33.51239186
,XA53,2013-01-03,
,KS41,2013-02-21,
,KS41,2013-02-06,
,KS41,2013-02-28,
,KS41,2013-02-06,
,KS41,2013-02-18,
,HT71,2013-01-06,52.11182
,HT71,2013-01-02,51.68457
,3D33,2013-02-06,
,3D33,2013-01-10,
,3D33,2013-01-20,
,3D33,2013-01-27,
,3D33,2013-01-13,
,3D33,2013-02-22,
,3D33,2013-01-28,
,3D33,2013-01-22,
,3D33,2013-02-14,
,5C31,2013-02-17,
,5C31,2013-02-07,
,5C31,2013-01-01,
,5C31,2013-01-20,
,5C31,2013-01-13,
,FW11,2013-02-17,
,FW11,2013-01-25,
,FW11,2013-01-16,
,FH01,2013-01-05,
,FH01,2013-03-01,
,KV41,2013-01-08,
,KV41,2013-01-26,
,KV41,2013-02-14,
,KV41,2013-01-28,
,KV41,2013-02-02,
,KV41,2013-01-10,
,FV33,2013-01-13,
,FV33,2013-02-13,
,FV33,2013-01-21,
,FV33,2013-02-19,
,FV33,2013-02-11,
,FV33,2013-01-19,
,FV33,2013-01-04,
,FV33,2013-02-23,
,3K31,2013-01-09,
,3K31,2013-01-30,
,XX11,2013-01-01,100
,XX11,2013-01-16,100
,XX11,2013-02-05,100
,XX11,2013-02-21,100
,XX11,2013-01-30,100
,3K91,2013-01-27,
,3K91,2013-02-25,
,3K91,2013-02-12,
,3K91,2013-01-10,
,3K91,2013-02-03,
,3K91,2013-01-23,
,3K91,2013-02-15,
,3K91,2013-01-19,
,3K91,2013-02-14,
,3K91,2013-02-03,
,1C71,2013-01-10,
,1C71,2013-01-03,
,1C71,2013-02-13,
,1C71,2013-02-21,
,1C71,2013-01-31,
,1C71,2013-02-05,
,1C71,2013-02-28,
,1C71,2013-01-23,
,1C71,2013-01-26,
,1C71,2013-01-27,
,1C71,2013-01-11,
,5.00E+71,2013-01-02,99.98779
,5.00E+71,2013-01-16,99.98779
,5.00E+71,2013-02-12,99.98779
,5.00E+71,2013-01-16,99.98779
,5.00E+71,2013-02-04,99.9878
,KT29,2013-01-11,
,KT29,2013-02-26,
,KT29,2013-01-24,
,KT29,2013-01-11,
,KT29,2013-01-01,
,KT29,2013-01-23,
,KT29,2013-01-11,
,KT29,2013-02-19,
,KS43,2013-02-17,
,KS43,2013-02-16,
,KS43,2013-02-13,
,KS43,2013-02-05,
,KS43,2013-02-04,
,KS43,2013-02-01,
,KS43,2013-02-12,
,KS43,2013-03-01,
,WY31,2013-01-08,
,WY31,2013-01-13,
,WY31,2013-02-02,
,WY31,2013-01-29,
,WY31,2013-02-23,
,WY31,2013-02-13,
,WY31,2013-01-25,
,WY31,2013-01-24,
,WY31,2013-02-19,
,3D33,2013-01-28,
,3D33,2013-01-19,
,3D33,2013-01-25,
,3D33,2013-01-19,
,3D33,2013-02-20,
,3D33,2013-02-27,
,3D33,2013-01-03,
,3D33,2013-01-18,
,5J91,2013-02-22,
,5J91,2013-01-30,
,5J91,2013-02-14,
,5J91,2013-01-24,
,5J91,2013-01-25,
,5J91,2013-01-10,
,5J91,2013-01-05,
,5J91,2013-02-08,
,YB01,2013-01-24,
,YB01,2013-01-09,
,YB01,2013-01-10,
,YB01,2013-02-08,
,YB01,2013-01-30,
,YB01,2013-02-05,
,WY33,2013-01-22,
,WY33,2013-02-04,
,WY33,2013-01-05,
,WY33,2013-02-24,
,WY33,2013-01-08,
,WY33,2013-01-23,
,WY33,2013-02-18,
,WY33,2013-02-19,
,HT71,2013-01-07,59.99756
,HT71,2013-01-22,56.15234
,HT71,2013-01-23,56.15234
,HT71,2013-01-27,56.15234
,ZH11,2013-01-21,
,ZH11,2013-02-08,
,ZH11,2013-01-04,
,ZH11,2013-02-10,
,ZH11,2013-02-02,
,WY33,2013-01-29,
,WY33,2013-02-02,
,WY33,2013-01-16,
,WY33,2013-01-02,
,WY33,2013-02-22,
,WY33,2013-02-26,
,WY33,2013-02-22,
,WY33,2013-01-17,
,KV21,2013-01-28,
,KV21,2013-02-26,
,XD31,2013-02-25,
,XD31,2013-01-28,
,XD31,2013-01-09,
,XD31,2013-01-11,
,XD31,2013-01-10,
,XD31,2013-01-11,
,XD31,2013-02-14,
,XD31,2013-01-19,
,XD31,2013-02-11,
,XD31,2013-01-01,
,XD31,2013-01-11,
,XD31,2013-02-08,
,XD31,2013-01-31,
,XA53,2013-01-01,
,3D33,2013-02-12,
,3D33,2013-01-12,
,3D33,2013-01-12,
,3D33,2013-02-16,
,3D33,2013-01-17,
,3D33,2013-01-06,
,3D33,2013-02-22,
,3D33,2013-01-03,
,3U11,2013-01-31,
,3U11,2013-03-01,
,3U11,2013-01-03,
,3U11,2013-02-18,
,3U11,2013-01-14,
,3U11,2013-01-05,
,3U11,2013-02-19,
,3U11,2013-02-22,
,3U11,2013-02-15,
,XA53,2013-01-30,
,XA53,2013-01-14,
,XA53,2013-02-16,
,KS43,2013-02-18,
,KS43,2013-01-29,
,KS43,2013-01-12,
,KS43,2013-03-01,
,KS43,2013-01-10,
,1C91,2013-02-26,
,1C91,2013-01-16,
,1C91,2013-02-21,
,1C91,2013-01-13,
,1C91,2013-02-27,
,1C91,2013-02-24,
,1C91,2013-01-07,
,1C91,2013-01-07,
,XA53,2013-01-23,
,8C31,2013-02-27,33.51239186
,8C31,2013-01-28,33.51239186
,8C31,2013-01-10,33.51239186
,8C31,2013-01-19,33.51239186
,8C31,2013-02-18,33.51239186
,HT71,2013-02-26,52.13623
,HT71,2013-02-28,51.69678
,HT71,2013-02-25,51.67236
,HT71,2013-02-12,51.62354
,3D33,2013-02-13,
,3D33,2013-01-08,
,3D33,2013-01-18,
,3D33,2013-02-08,
,3D33,2013-01-18,
,3D33,2013-01-07,
,3D33,2013-01-11,
,3D33,2013-02-07,
,3D33,2013-01-19,
,3D33,2013-01-22,
,3D33,2013-01-18,
,FW11,2013-02-15,
,FW11,2013-01-15,
,FW11,2013-02-10,
,FW11,2013-02-06,
,FW11,2013-02-23,
,FW11,2013-02-12,
,FW11,2013-01-13,
,FW11,2013-02-14,
,FW11,2013-01-01,
,KV41,2013-02-04,
,KV41,2013-02-16,
,KV41,2013-02-23,
,KV41,2013-01-18,
,KV41,2013-02-25,
,KV41,2013-01-31,
,KV41,2013-02-20,
,KV41,2013-02-10,
,FV33,2013-02-01,
,FV33,2013-01-18,
,FV33,2013-01-18,
,FV33,2013-02-13,
,KS43,2013-02-20,
,KS43,2013-02-10,
,KS43,2013-02-07,
,XX11,2013-01-24,100
,XX11,2013-01-24,100
,KS61,2013-01-23,
,KS61,2013-01-08,
,KS61,2013-01-26,
,KS61,2013-02-18,
,KS61,2013-02-01,
,3K91,2013-02-07,
,3K91,2013-02-07,
,3K91,2013-02-22,
,3K91,2013-02-12,
,3K91,2013-02-07,
,3K91,2013-01-04,
,VY11,2013-01-15,
,VY11,2013-01-02,
,VY11,2013-01-16,
,VY11,2013-02-11,
,1C71,2013-01-22,
,1C71,2013-02-17,
,3D33,2013-02-17,
,3D33,2013-01-03,
,3D33,2013-02-07,
,3D33,2013-01-13,
,3D33,2013-02-20,
,3D33,2013-02-17,
,5.00E+71,2013-02-24,99.9878
,5.00E+71,2013-02-13,99.98779
,5.00E+71,2013-02-13,99.98779
,5.00E+71,2013-01-28,99.9878
,3Y31,2013-01-27,
,3Y31,2013-01-15,
,3Y31,2013-01-17,
,3Y31,2013-02-11,
,KT29,2013-02-28,
,3D33,2013-02-07,
,3D33,2013-02-17,
,3D33,2013-01-21,
,3D33,2013-02-18,
,3D33,2013-02-22,
,3D33,2013-01-12,
,3D33,2013-02-06,
,3D33,2013-02-05,
,KS43,2013-02-22,
,KS43,2013-01-24,
,KS43,2013-01-30,
,KS43,2013-01-09,
,KS43,2013-02-02,
,KS43,2013-01-01,
,3K31,2013-01-02,
,3K31,2013-01-04,
,WY31,2013-01-05,
,WY31,2013-01-06,
,WY31,2013-01-21,
,KS43,2013-02-13,
,KS43,2013-01-11,
,KS43,2013-01-01,
,KS43,2013-02-11,
,KV21,2013-02-04,
,KV21,2013-02-05,
,KV21,2013-01-03,
,KV21,2013-01-12,
,KV21,2013-02-13,
,KV21,2013-01-06,
,WZ51,2013-02-06,99.98779
,WZ51,2013-01-31,99.98779
,5J91,2013-02-25,
,5J91,2013-01-27,
,5J91,2013-02-20,
,5J91,2013-01-16,
,5J91,2013-02-21,
,5J91,2013-02-08,
,5J91,2013-01-22,
,5J91,2013-01-31,
,YB01,2013-01-12,
,YB01,2013-02-06,
,YU11,2013-01-27,75.61660558
,YU11,2013-02-06,75.63179464
,YU11,2013-02-15,75.67766048
,YU11,2013-01-22,75.67766048
,WY33,2013-01-21,
,WY33,2013-01-13,
,WY33,2013-02-19,
,WY33,2013-02-20,
,WY33,2013-02-25,
,WY33,2013-01-07,
,WY33,2013-02-12,
,WY33,2013-02-15,
,ZH11,2013-01-01,
,5C71,2013-02-01,
,5C71,2013-02-22,
,5C71,2013-02-25,
,5C71,2013-01-21,
,5C71,2013-02-04,
,5C71,2013-02-25,
,5C71,2013-02-09,
,KS43,2013-02-05,
,XA53,2013-02-25,
,XA53,2013-02-10,
,XA53,2013-01-16,
,XA53,2013-02-10,
,XA53,2013-01-26,
,XA53,2013-01-10,
,XA53,2013-02-05,
,XD31,2013-02-01,
,XD31,2013-01-22,
,KS43,2013-01-15,
,KS43,2013-02-04,
,KS43,2013-01-19,
,KS43,2013-01-08,
,KS43,2013-01-06,
,KS43,2013-02-10,
,3D33,2013-01-19,
,3D33,2013-01-08,
,3D33,2013-02-13,
,3D33,2013-02-12,
,3D33,2013-01-03,
,3D33,2013-01-31,
,1S51,2013-01-23,19.81442934
,1S51,2013-01-21,19.79001636
,XA53,2013-02-02,
,XA53,2013-02-27,
,XA53,2013-02-14,
,XA53,2013-01-25,
,XA53,2013-01-04,
,XA53,2013-01-02,
,XA53,2013-01-04,
,XA53,2013-01-30,
,KS43,2013-01-28,
,KS43,2013-01-09,
,KS43,2013-02-26,
,KS43,2013-02-03,
,KS43,2013-02-11,
,XA53,2013-01-01,
,XA53,2013-02-21,
,XA53,2013-01-01,
,XA53,2013-02-18,
,XA53,2013-01-27,
,XA53,2013-01-12,
,XA53,2013-01-03,
,XA53,2013-02-25,
,XA53,2013-01-29,
,XA53,2013-03-01,
,8C31,2013-02-23,35.06714989
,8C31,2013-02-17,35.06714989
,8C31,2013-01-07,35.07936287
,8C31,2013-01-11,35.0708
,WY31,2013-01-29,
,WY31,2013-01-10,
,WY31,2013-01-24,
,WY31,2013-02-07,
,3D33,2013-02-08,
,3D33,2013-02-01,
,3D33,2013-01-27,
,3D33,2013-01-05,
,3D33,2013-02-02,
,3D33,2013-02-19,
,3D33,2013-01-09,
,3D33,2013-01-04,
,3D33,2013-03-01,
,3D33,2013-02-25,
,3D33,2013-02-16,
,3D33,2013-02-07,
,3D33,2013-02-07,
,3D33,2013-02-02,
,KS43,2013-02-20,
,KS43,2013-01-01,
,KS43,2013-02-21,
,FW11,2013-02-22,
,FW11,2013-01-25,
,FW11,2013-02-22,
,FW11,2013-02-24,
,FW11,2013-01-03,
,XA53,2013-03-01,
,KS43,2013-01-08,
,KS43,2013-01-03,
,KV41,2013-01-22,
,KV41,2013-02-13,
,KV41,2013-02-19,
,KV41,2013-01-04,
,KV41,2013-01-08,
,KV41,2013-01-30,
,KV41,2013-01-29,
,KV41,2013-01-17,
,KS43,2013-01-12,
,KS43,2013-01-17,
,KS43,2013-01-07,
,KS43,2013-01-01,
,FV33,2013-01-21,
,FV33,2013-02-26,
,FV33,2013-01-27,
,FV33,2013-01-29,
,KS61,2013-01-18,
,KS61,2013-02-07,
,KS61,2013-01-29,
,KS61,2013-01-26,
,KS61,2013-02-20,
,KS61,2013-02-09,
,KS61,2013-01-22,
,KS61,2013-01-12,
,VY11,2013-01-02,
,VY11,2013-01-23,
,VY11,2013-02-23,
,3D33,2013-03-01,
,3D33,2013-03-01,
,3D33,2013-02-21,
,3D33,2013-01-12,
,3D33,2013-01-08,
,3D33,2013-01-13,
,3D33,2013-01-10,
,3D33,2013-02-04,
,3D33,2013-02-11,
,3D33,2013-01-04,
,3D33,2013-02-21,
,3D33,2013-02-17,
,3D33,2013-01-23,
,3D33,2013-02-24,
,3D33,2013-02-13,
,5C31,2013-01-13,
,3Y31,2013-01-05,
,3K91,2013-02-05,
,3K91,2013-01-30,
,3K91,2013-01-23,
,3K91,2013-02-16,
,3K91,2013-01-24,
,3K91,2013-02-12,
,3D33,2013-01-27,
,3D33,2013-01-12,
,3D33,2013-02-08,
,3D33,2013-01-21,
,3D33,2013-01-23,
,3D33,2013-01-01,
,3D33,2013-01-06,
,3D33,2013-02-01,
,3D33,2013-02-07,
,FH61,2013-02-14,
,FH61,2013-01-20,
,3K31,2013-02-14,
,3K31,2013-02-21,
,3K31,2013-01-29,
,3K31,2013-01-27,
,VN71,2013-02-15,
,VN71,2013-02-27,
,VN71,2013-02-24,
,VN71,2013-01-16,
,VN71,2013-02-22,
,XA53,2013-02-24,
,KS43,2013-01-22,
,KS43,2013-02-17,
,KS43,2013-02-11,
,KS43,2013-01-08,
,KS43,2013-01-06,
,KS43,2013-02-17,
,WZ51,2013-01-01,99.98779
,WZ51,2013-01-18,99.98779
,WZ51,2013-01-11,99.98779
,WZ51,2013-01-29,99.98779
,VN71,2013-02-27,
,VN71,2013-02-15,
,VN71,2013-01-20,
,VN71,2013-02-09,
,VN71,2013-01-03,
,VN71,2013-01-25,
,5J91,2013-02-01,
,KS43,2013-02-06,
,KS43,2013-01-19,
,KS43,2013-02-14,
,KS43,2013-01-30,
,KS43,2013-01-29,
,KS43,2013-02-11,
,YU11,2013-01-23,75.93406551
,YU11,2013-02-01,75.95848906
,YU11,2013-01-30,78.19557986
,YU11,2013-02-24,76.24221155
,YU11,2013-01-12,75.95848906
,YU11,2013-02-01,79.69723103
,WY33,2013-01-05,
,WY33,2013-02-25,
,5C11,2013-02-10,
,5C11,2013-02-04,
,5C11,2013-01-24,
,5C11,2013-01-29,
,WY31,2013-01-16,
,WY31,2013-02-12,
,5C71,2013-02-19,
,5C71,2013-01-14,
,5C71,2013-02-25,
,5C71,2013-01-18,
,5C71,2013-02-26,
,5C71,2013-01-16,
,HT71,2013-02-10,35.26251758
,XA53,2013-02-14,
,KS43,2013-01-11,
,KS43,2013-01-30,
